method,candidate_skill,candidate_params_json,raw_critic_risk,hard_contract_score,hard_contract_fixed_reject,threshold,risk_margin,decision,reject_reason,episode_id,episode_index,seed,skill_idx,attempt_type,attempt_index,parent_skill_idx,original_skill_idx,segment_idx,segment_count,original_candidate_skill,original_candidate_params_json,executed_skill,executed_params_json,fallback_policy,fallback_executed,recovery_action,recovery_reason,recovery_attempt_count,retry_decision,retry_reject_reason,retry_executed,task_progress_executed,final_segment_outcome,recovery_retry_count,result_status,result_termination_reason,source_method,implementation_fidelity,baseline_mode,risk_score,fallback_mode,corrected_skill_json,runtime_ms,solver_status,diagnostics_json
global_conformal,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.9985550045967102,0.9492015242576599,1,0.9998646974563599,-0.0013096928596496582,allow,allow,global_conformal__seed_1234__episode_0005,5,1234,7,candidate_allow,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 2.0, ""mode"": ""wait""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9999644756317139,0.9576436877250671,1,0.9998646974563599,9.97781753540039e-05,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0005,5,1234,8,recovery_only,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.0}",0.999968409538269,0.037132494151592255,0,0.9998646974563599,0.00010371208190917969,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0006,6,1234,1,recovery_only,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",8.575488755013794e-05,0.04004207253456116,0,0.9998646974563599,-0.9997789425688097,allow,allow,global_conformal__seed_1234__episode_0006,6,1234,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,passive,"{""duration"": 1.5, ""mode"": ""stop""}",2.460483301547356e-05,0.030214615166187286,0,0.9998646974563599,-0.9998400926233444,allow,allow,global_conformal__seed_1234__episode_0006,6,1234,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""both""}",4.045587411383167e-05,0.02790461853146553,0,0.9998646974563599,-0.999824241582246,allow,allow,global_conformal__seed_1234__episode_0006,6,1234,4,candidate_allow,0,4,4,1,1,gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""both""}",gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""both""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.0}",0.12275730818510056,0.03382952883839607,0,0.9998646974563599,-0.8771073892712593,allow,allow,global_conformal__seed_1234__episode_0006,6,1234,5,candidate_allow,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.0}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",0.9999779462814331,1.0,1,0.9998646974563599,0.00011324882507324219,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0006,6,1234,6,recovery_only,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.9999796152114868,1.0,1,0.9998646974563599,0.00011491775512695312,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0006,6,1234,7,recovery_only,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9999969005584717,1.0,1,0.9998646974563599,0.0001322031021118164,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0006,6,1234,8,recovery_only,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",0.9998012185096741,0.03820100054144859,0,0.9998646974563599,-6.347894668579102e-05,allow,allow,global_conformal__seed_1234__episode_0007,7,1234,1,candidate_allow,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,turn,"{""duration"": 2.0, ""face_yaw_deg"": 30.0}",0.9999994039535522,1.0,1,0.9998646974563599,0.0001347064971923828,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0007,7,1234,2,recovery_only,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 30.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.999998927116394,1.0,1,0.9998646974563599,0.0001342296600341797,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0007,7,1234,3,recovery_only,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,failed,passive_stillness_threshold_not_met,,,,,,,,,
global_conformal,gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 1.0, ""side"": ""both""}",0.9999992847442627,1.0,1,0.9998646974563599,0.00013458728790283203,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0007,7,1234,4,recovery_only,0,4,4,1,1,gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 1.0, ""side"": ""both""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,failed,passive_stillness_threshold_not_met,,,,,,,,,
global_conformal,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.1}",0.999998927116394,1.0,1,0.9998646974563599,0.0001342296600341797,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0007,7,1234,5,recovery_only,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.1}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,failed,passive_stillness_threshold_not_met,,,,,,,,,
global_conformal,turn,"{""duration"": 2.0, ""face_yaw_deg"": 90.0}",0.9999990463256836,1.0,1,0.9998646974563599,0.00013434886932373047,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0007,7,1234,6,recovery_only,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 90.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,failed,passive_stillness_threshold_not_met,,,,,,,,,
global_conformal,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.9999986886978149,1.0,1,0.9998646974563599,0.00013399124145507812,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0007,7,1234,7,recovery_only,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9999979734420776,1.0,1,0.9998646974563599,0.00013327598571777344,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0007,7,1234,8,recovery_only,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",0.9925680160522461,0.046544551849365234,0,0.9998646974563599,-0.0072966814041137695,allow,allow,global_conformal__seed_1234__episode_0008,8,1234,1,candidate_allow,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",0.9997896552085876,0.04090118408203125,0,0.9998646974563599,-7.50422477722168e-05,allow,allow,global_conformal__seed_1234__episode_0008,8,1234,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.9996076226234436,0.03628407418727875,0,0.9998646974563599,-0.00025707483291625977,allow,allow,global_conformal__seed_1234__episode_0008,8,1234,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,gesture,"{""amplitude"": 0.7, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""left""}",0.9999562501907349,0.031110398471355438,0,0.9998646974563599,9.1552734375e-05,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0008,8,1234,4,recovery_only,0,4,4,1,1,gesture,"{""amplitude"": 0.7, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""left""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.1}",0.9998747110366821,0.03512071073055267,0,0.9998646974563599,1.0013580322265625e-05,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0008,8,1234,5,recovery_only,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.1}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,turn,"{""duration"": 2.0, ""face_yaw_deg"": 90.0}",0.9994997978210449,0.03342517837882042,0,0.9998646974563599,-0.0003648996353149414,allow,allow,global_conformal__seed_1234__episode_0008,8,1234,6,candidate_allow,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 90.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": 90.0}",stop,0,,,0,,,0,1,candidate_allow,0,failed,turn_yaw_error_threshold_not_met,,,,,,,,,
global_conformal,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.9922918677330017,0.041263483464717865,0,0.9998646974563599,-0.007572829723358154,allow,allow,global_conformal__seed_1234__episode_0008,8,1234,7,candidate_allow,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 2.0, ""mode"": ""wait""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9997660517692566,0.0523514598608017,0,0.9998646974563599,-9.864568710327148e-05,allow,allow,global_conformal__seed_1234__episode_0008,8,1234,8,candidate_allow,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.0}",0.9999866485595703,0.03283455967903137,0,0.9998646974563599,0.00012195110321044922,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0009,9,1234,1,recovery_only,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",0.00028404852491803467,0.03572029247879982,0,0.9998646974563599,-0.9995806489314418,allow,allow,global_conformal__seed_1234__episode_0009,9,1234,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.00011456255742814392,0.037389304488897324,0,0.9998646974563599,-0.9997501348989317,allow,allow,global_conformal__seed_1234__episode_0009,9,1234,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""left""}",3.534114875947125e-05,0.03402179479598999,0,0.9998646974563599,-0.9998293563076004,allow,allow,global_conformal__seed_1234__episode_0009,9,1234,4,candidate_allow,0,4,4,1,1,gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""left""}",gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""left""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.0}",0.9999216794967651,0.057580456137657166,0,0.9998646974563599,5.698204040527344e-05,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0009,9,1234,5,recovery_only,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",0.0016028754180297256,0.027296150103211403,0,0.9998646974563599,-0.9982618220383301,allow,allow,global_conformal__seed_1234__episode_0009,9,1234,6,candidate_allow,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.00028173119062557817,0.015272995457053185,0,0.9998646974563599,-0.9995829662657343,allow,allow,global_conformal__seed_1234__episode_0009,9,1234,7,candidate_allow,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 2.0, ""mode"": ""wait""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9999620914459229,0.024832885712385178,0,0.9998646974563599,9.739398956298828e-05,reject,global_conformal_threshold,global_conformal__seed_1234__episode_0009,9,1234,8,recovery_only,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",0.9989169836044312,0.042748309671878815,0,0.9998646974563599,-0.0009477138519287109,allow,allow,global_conformal__seed_1235__episode_0000,0,1235,1,candidate_allow,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,turn,"{""duration"": 2.0, ""face_yaw_deg"": 30.0}",0.9999560117721558,0.05878140777349472,0,0.9998646974563599,9.131431579589844e-05,reject,global_conformal_threshold,global_conformal__seed_1235__episode_0000,0,1235,2,recovery_only,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 30.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,failed,passive_stillness_threshold_not_met,,,,,,,,,
global_conformal,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.9999686479568481,0.16900396347045898,1,0.9998646974563599,0.00010395050048828125,reject,global_conformal_threshold,global_conformal__seed_1235__episode_0000,0,1235,3,recovery_only,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""both""}",0.9998283386230469,0.15081119537353516,1,0.9998646974563599,-3.635883331298828e-05,allow,allow,global_conformal__seed_1235__episode_0000,0,1235,4,candidate_allow,0,4,4,1,1,gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""both""}",gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""both""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",0.9999977350234985,0.14451926946640015,1,0.9998646974563599,0.00013303756713867188,reject,global_conformal_threshold,global_conformal__seed_1235__episode_0000,0,1235,5,recovery_only,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,turn,"{""duration"": 2.0, ""face_yaw_deg"": 90.0}",0.9999964237213135,0.22871172428131104,1,0.9998646974563599,0.00013172626495361328,reject,global_conformal_threshold,global_conformal__seed_1235__episode_0000,0,1235,6,recovery_only,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 90.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.9999816417694092,0.22270560264587402,1,0.9998646974563599,0.0001169443130493164,reject,global_conformal_threshold,global_conformal__seed_1235__episode_0000,0,1235,7,recovery_only,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9999970197677612,0.21886497735977173,1,0.9998646974563599,0.0001323223114013672,reject,global_conformal_threshold,global_conformal__seed_1235__episode_0000,0,1235,8,recovery_only,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",0.999782145023346,0.01753312535583973,0,0.9998646974563599,-8.255243301391602e-05,allow,allow,global_conformal__seed_1235__episode_0001,1,1235,1,candidate_allow,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,,,,,,,,,,
global_conformal,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",0.9999983310699463,1.0,1,0.9998646974563599,0.00013363361358642578,reject,global_conformal_threshold,global_conformal__seed_1235__episode_0001,1,1235,2,recovery_only,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.9999979734420776,1.0,1,0.9998646974563599,0.00013327598571777344,reject,global_conformal_threshold,global_conformal__seed_1235__episode_0001,1,1235,3,recovery_only,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""both""}",0.9999974966049194,1.0,1,0.9998646974563599,0.0001327991485595703,reject,global_conformal_threshold,global_conformal__seed_1235__episode_0001,1,1235,4,recovery_only,0,4,4,1,1,gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""both""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",0.9999994039535522,1.0,1,0.9998646974563599,0.0001347064971923828,reject,global_conformal_threshold,global_conformal__seed_1235__episode_0001,1,1235,5,recovery_only,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,turn,"{""duration"": 2.0, ""face_yaw_deg"": -90.0}",0.9999974966049194,1.0,1,0.9998646974563599,0.0001327991485595703,reject,global_conformal_threshold,global_conformal__seed_1235__episode_0001,1,1235,6,recovery_only,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -90.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
global_conformal,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.9999985694885254,1.0,1,0.9998646974563599,0.00013387203216552734,reject,global_conformal_threshold,global_conformal__seed_1235__episode_0001,1,1235,7,recovery_only,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,,,,,,,,,
